id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore
33581,Nissan,Versa,2014,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.6,0,90,31.0,42.7422,39.0,58.0714,34.9099,255,9,9
33582,Nissan,Versa,2014,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.6,0,90,27.0,35.6822,35.0586,51.1,30.3331,293,8,8
33583,Nissan,Versa,2014,Compact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.6,0,90,26.0,34.7,35.0,51.7,29.9929,296,8,8
33584,Chevrolet,Impala,2014,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,105,20.8185,26.4,30.6012,43.9,24.3166,367,6,6
33585,Hyundai,Equus,2014,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,5.0,0,111,14.9703,18.5,22.9126,32.0,17.737000000000002,502,4,4
33603,Jaguar,XK,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.8782,19.7,23.5087,32.9,18.5941,473,4,4
33604,Jaguar,XK Convertible,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,14.8943,18.4,21.6461,30.1,17.3263,515,3,3
33605,Ford,Fiesta FWD,2014,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.6,0,85,27.4002,35.8,35.0586,51.1,30.3873,292,8,8
33606,Ford,Fiesta FWD,2014,Subcompact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,0,85,26.9917,35.2,35.6666,52.1,30.309,294,8,8
33607,Acura,ILX Hybrid,2014,Compact Cars,Front-Wheel Drive,Automatic (AV-S7),Premium Gasoline,4,1.5,0,89,38.0293,52.2461,37.9868,58.4448,38.0102,228,9,9
33608,Mercedes-Benz,E550 4matic,2014,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,98,18.2647,22.9,24.2339,34.0,20.5416,435,5,5
33609,Subaru,Legacy AWD,2014,Midsize Cars,All-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.5,0,103,24.005,30.8809,31.6232,45.5308,26.9237,330,7,7
33622,Porsche,911 Carrera,2014,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,70,0,18.8536,23.7,26.9699,38.2,21.8067,409,5,5
33623,Porsche,911 Carrera,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,70,0,20.1673,25.5,27.8062,39.5,23.0121,386,6,6
33624,Porsche,911 Carrera Cabriolet,2014,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,68,0,19.0003,23.9,26.8407,38.0,21.8759,406,5,5
33625,Porsche,911 Carrera Cabriolet,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,68,0,20.1673,25.5,27.8062,39.5,23.0121,386,6,6
33626,Porsche,911 Carrera S,2014,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,70,0,18.7066,23.5,26.9699,38.2,21.6983,411,5,5
33627,Porsche,911 Carrera S,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,70,0,19.4394,24.5,26.7761,37.9,22.1734,401,5,5
33628,Porsche,911 Carrera S Cabriolet,2014,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,68,0,18.6331,23.4,26.3231,37.2,21.4534,414,5,5
33629,Porsche,911 Carrera S Cabriolet,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,68,0,18.927,23.8,26.7761,37.9,21.8031,407,5,5
33630,Porsche,911 Carrera 4,2014,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,70,0,19.0003,23.9,26.9699,38.2,21.9144,406,5,5
33631,Porsche,911 Carrera 4,2014,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,70,0,19.9494,25.2,27.3565,38.8,22.7173,391,6,6
33632,Porsche,911 Carrera 4 Cabriolet,2014,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.4,68,0,18.6331,23.4,25.9987,36.7,21.3557,416,5,5
33633,Porsche,911 Carrera 4 Cabriolet,2014,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.4,68,0,19.5853,24.7,26.6469,37.7,22.2371,399,5,5
33634,Porsche,911 Carrera 4S,2014,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,70,0,18.4122,23.1,26.0636,36.8,21.2148,419,5,5
33635,Porsche,911 Carrera 4S,2014,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.8,70,0,19.1468,24.1,25.9987,36.7,21.7231,408,5,5
33636,Porsche,911 Carrera 4S Cabriolet,2014,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.8,68,0,18.1909,22.8,25.6084,36.1,20.9173,424,5,5
33637,Scion,iQ,2014,Minicompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.3,0,0,35.9924,48.0,37.3994,58.7,36.6122,238,9,9
33638,Audi,RS 5,2014,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.2,84,0,15.7409,19.1,23.3075,30.0,18.4339,480,4,4
33639,Audi,TT Coupe quattro,2014,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,74,0,22.338,28.3321,31.0856,42.1097,25.5768,346,7,7
33641,Buick,Verano,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,91,20.3124,25.7,30.5383,43.8,23.9162,372,6,6
33642,Cadillac,ATS,2014,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,91,22.3233,28.5,31.8536,45.9,25.7964,344,7,7
33643,Cadillac,ATS,2014,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,91,20.7463,26.3,30.4124,43.6,24.2088,367,6,6
33644,Lexus,IS 350,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,0,90,19.184,24.3,27.5579,38.0,22.2227,396,5,5
33645,Lexus,IS 350 AWD,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,0,90,18.5985,23.5485,26.1977,36.0683,21.3907,413,5,5
33646,Lexus,IS 250,2014,Compact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,2.5,0,90,21.1067,26.8,29.6545,42.4,24.2525,364,6,6
33647,Lexus,IS 250 AWD,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,2.5,0,90,19.9494,25.2,26.8407,38.0,22.5554,391,6,6
33648,Mercedes-Benz,C350,2014,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,20.3763,25.7882,28.8973,40.4148,23.4937,378,6,6
33649,Mercedes-Benz,C300 4matic,2014,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.22,24.2,27.5852,36.8,22.2573,398,5,5
33650,Mercedes-Benz,C350,2014,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.9494,25.2,28.2546,40.2,22.9904,384,6,6
33651,Mercedes-Benz,CL550 4matic,2014,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,91,0,14.7627,18.9,23.6888,31.6,17.777,498,4,4
33652,Mercedes-Benz,CL63 AMG,2014,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,91,0,14.8966,19.0,22.3541,29.6,17.528,506,4,4
33653,Mercedes-Benz,CLS63 AMG,2014,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.9445,19.2,24.6822,32.0,18.9658,469,4,4
33654,Mercedes-Benz,CLS63 AMG S,2014,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.9445,19.2,24.6822,32.0,18.9658,469,4,4
33655,Scion,tC,2014,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,0,22.8912,29.3,30.4136,43.602,25.7581,342,7,7
33656,Scion,tC,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,0,0,23.0241,29.4878,30.15,43.1838,25.7643,342,7,7
33657,Volkswagen,CC 4motion,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.6,94,0,16.9415,20.5,25.219,33.5,19.8774,446,5,5
33658,Volvo,S60 AWD,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,92,17.9,22.4,25.1,34.6,20.5531,425,5,5
33659,Volvo,S60 FWD,2014,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,92,20.7,26.5,30.4,42.4,24.1705,362,6,6
33660,Volvo,S60 AWD,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,92,20.1,25.5,28.9,39.7,23.2915,375,6,6
33661,BMW,M5,2014,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,4.4,0,102,14.6582,18.0898,21.5792,30.0,17.1306,517,3,3
33662,BMW,M5,2014,Midsize Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.4,0,102,13.6682,16.7956,20.3852,28.2246,16.0477,552,3,3
33663,Chevrolet,Cruze Eco,2014,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.4,0,94,25.9637,33.7,37.4148,55.0,30.1107,295,8,8
33664,Chevrolet,Cruze,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,94,25.6879,33.3,36.453,53.4,29.6248,300,8,8
33665,Chevrolet,Cruze,2014,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,0,94,24.7868,32.0,35.2413,51.4,28.6055,309,7,7
33666,Chevrolet,Cruze,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,94,22.3233,28.5,33.8346,49.1,26.3588,336,7,7
33668,Mercedes-Benz,E350 4matic,2014,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,20.4572,25.9,27.2921,38.7,23.0555,384,6,6
33669,Mercedes-Benz,E63 AMG,2014,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,98,15.6903,19.2,24.1561,31.5,18.6281,475,4,4
33670,Mercedes-Benz,E63 AMG S,2014,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,98,15.6903,19.2,24.1561,31.5,18.6281,475,4,4
33671,Subaru,Legacy AWD,2014,Midsize Cars,All-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,0,103,21.1067,26.8,28.5101,40.6,23.8995,372,6,6
33672,Subaru,Legacy AWD,2014,Midsize Cars,All-Wheel Drive,Automatic (S5),Regular Gasoline,6,3.6,0,103,17.6978,22.1338,24.5833,34.5319,20.2501,438,5,5
33673,Volkswagen,Passat,2014,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,6,3.6,0,102,19.7174,23.9,27.8048,37.3,22.6868,390,6,6
33674,Volvo,S80 FWD,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.2,0,98,19.6583,24.8,28.4463,40.5,22.8325,383,6,6
33675,Volvo,S80 AWD,2014,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,98,17.9,22.4,25.1,34.6,20.5531,425,5,5
33676,Cadillac,XTS AWD,2014,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,104,16.779,20.9,25.5432,36.0,19.8427,448,5,5
33677,Ford,Taurus AWD,2014,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,17.1523,21.4,25.0,35.6,20.0543,446,5,5
33678,Ford,Taurus FWD,2014,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,102,22.3233,28.5,32.0,46.6,25.9239,347,7,7
33679,Ford,Taurus FWD FFV,2014,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,19.3245,24.3428,28.2803,40.2402,22.535999999999998,395,6,6
33680,Ford,Taurus AWD FFV,2014,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,18.117,22.7,25.5432,36.0,20.844,426,5,5
33681,Ford,Taurus AWD,2014,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,18.117,22.7,25.5432,36.0,20.844,426,5,5
33682,Ford,Taurus FWD,2014,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,19.3245,24.3428,28.2803,40.2402,22.535999999999998,395,6,6
33683,Lincoln,MKS AWD,2014,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,105,17.1523,21.4,25.0,35.6,20.0543,446,5,5
33684,Lincoln,MKS AWD,2014,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,0,105,18.0431,22.6,25.8687,36.5,20.8864,425,5,5
33685,Lincoln,MKS FWD,2014,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,0,105,19.0328,23.9444,27.699,39.3329,22.1516,402,5,5
33758,Volkswagen,Beetle Convertible,2013,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,81,0,27.16,36.4,36.72,51.9,30.69,332,8,7
33759,BMW,320i xDrive,2013,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,96,21.5134,27.3663,33.1767,48.0322,25.5564,348,7,7
33760,Jaguar,XF FFV,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,95,15.0462,18.6,22.8462,31.9,17.7775,500,4,4
33761,Jaguar,XJL FFV,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,109,15.6519,19.4,24.430999999999997,34.3,18.6711,475,4,4
33762,Jaguar,XJ FFV,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,102,14.8943,18.4,22.9126,32.0,17.6782,503,4,4
33763,Jaguar,XJL FFV,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,109,14.8943,18.4,22.9126,32.0,17.6782,503,4,4
33776,Ferrari,California,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (AM7),Premium Gasoline,8,4.3,75,0,13.5274,16.6125,18.865,25.985,15.501,573,2,2
33777,Ferrari,California,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (AM7),Premium Gasoline,8,4.3,75,0,13.7985,16.9653,18.8799,26.0068,15.7,567,3,3
33778,Audi,S5,2014,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,84,0,18.117,22.4,27.558000000000003,35.8,21.419,413,5,5
33779,Audi,S5 Cabriolet,2014,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,81,0,17.6699,22.1,25.953000000000003,34.7,20.6333,428,5,5
33780,Audi,S5,2014,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,84,0,17.0438,20.0,26.023000000000003,33.4,20.1767,439,5,5
33781,Audi,A5 quattro,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,84,0,20.3884,25.805,28.4909,40.5698,23.3805,380,6,6
33782,Audi,A5 Cabriolet quattro,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,81,0,20.3884,25.805,28.4909,40.5698,23.3805,380,6,6
33783,Audi,A5 Cabriolet,2014,Subcompact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,81,0,23.4698,30.1192,30.9364,44.4335,26.3294,336,7,7
33784,Audi,A5 quattro,2014,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,84,0,22.2425,27.624000000000002,32.0861,43.9699,25.805,343,7,7
33785,Bentley,Continental GTC,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,86,0,14.0639,17.4,23.9773,30.8,17.2786,517,3,3
33786,Chevrolet,Spark,2014,Subcompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.2,0,86,30.1512,39.9,37.4148,55.0,33.0374,270,8,8
33787,Chevrolet,Spark,2014,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.2,0,86,30.8774,41.0,37.9529,55.9,33.705,264,8,8
33788,Mercedes-Benz,E350 4matic Coupe,2014,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.9494,25.2,28.4002,39.0,23.0337,387,6,6
33789,Mercedes-Benz,E350 4matic Coupe,2014,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.7311,24.9,27.5494,39.1,22.6198,394,6,6
33790,Mercedes-Benz,E350 Coupe,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.7311,24.9,28.1906,40.1,22.8115,391,6,6
33791,Mercedes-Benz,E350 Coupe,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.8125,24.9,28.4807,40.1,22.9566,386,6,6
33792,Mercedes-Benz,E350 4matic Coupe,2014,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.7311,24.9,27.5494,39.1,22.6198,394,6,6
33793,Mercedes-Benz,E550 Convertible,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,80,0,17.2268,21.5,25.2823,35.6,20.1102,443,5,5
33794,Volkswagen,Beetle Convertible,2014,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,81,0,27.16,36.4,37.74,51.9,30.69,332,8,7
33795,Volkswagen,Beetle Convertible,2014,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,81,0,26.6,36.0825,38.54,58.0474,30.4,335,8,7
33796,Audi,S4,2014,Compact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,0,90,18.117,22.4,27.558000000000003,35.8,21.419,413,5,5
33797,Audi,S4,2014,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,90,17.0438,20.0,26.023000000000003,33.4,20.1767,439,5,5
33798,Audi,A4 quattro,2014,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,91,20.3884,25.805,28.4909,40.5698,23.3805,380,6,6
33799,Audi,A4,2014,Compact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,0,91,23.4698,30.1192,30.9364,44.4335,26.3294,336,7,7
33800,Audi,A4 quattro,2014,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,91,22.2425,27.624000000000002,32.0861,43.9699,25.805,343,7,7
33801,Buick,Verano,2014,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,91,20.5296,26.0,29.401,42.0,23.7551,373,6,6
33802,Buick,Verano,2014,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,91,20.7463,26.3,30.9781,44.5,24.3682,363,6,6
33803,Cadillac,ATS AWD,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,91,17.9691,22.5,25.7386,36.3,20.7937,428,5,5
33804,Cadillac,ATS AWD,2014,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,91,19.8767,25.1,28.5101,40.6,23.0126,386,6,6
33805,Cadillac,ATS,2014,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,91,19.3663,24.4,29.2741,41.8,22.8458,389,6,6
33806,Cadillac,ATS,2014,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,91,18.4122,23.1,27.4851,39.0,21.6244,412,5,5
33807,Chevrolet,Camaro,2014,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,8,6.2,93,0,15.4541,19.1383,23.9575,33.5801,18.3916,483,4,4
33808,Chevrolet,Camaro,2014,Compact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.6,93,0,18.6331,23.4,29.3376,41.9,22.2935,399,5,5
33809,Chevrolet,Camaro,2014,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.6,93,0,16.675,20.7609,27.1752,38.5184,20.1846,440,5,5
33810,Chevrolet,Sonic,2014,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,91,24.3924,31.4345,34.226,49.7376,28.0144,317,7,7
33811,Chevrolet,Camaro,2014,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,93,0,17.8919,22.3956,26.7632,37.8799,21.0286,422,5,5
33812,Chevrolet,Camaro,2014,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,6.2,93,0,15.704,19.469,23.664,33.1351,18.5051,480,4,4
33813,Ford,Fiesta ST FWD,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,0,26.1701,34.0,33.7116,48.9,29.0995,305,7,7
33814,Mercedes-Benz,C300 4matic,2014,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.3398,24.3638,26.2111,37.0272,21.9264,405,5,5
33815,Mercedes-Benz,CLS63 AMG 4matic,2014,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.6519,19.4,21.78,30.3,17.9209,495,4,4
33816,Mercedes-Benz,CLS63 AMG S 4matic,2014,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.6519,19.4,21.78,30.3,17.9209,495,4,4
33817,Volkswagen,Jetta,2014,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,94,29.0,39.0952,37.0,59.2783,32.0,318,8,7
33818,Volkswagen,Golf,2014,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,0,29.0,39.0952,37.0,59.2783,32.0,318,8,7
33819,Volkswagen,Jetta,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,94,28.5,38.7301,39.48,59.7524,32.3,315,8,7
33820,Volkswagen,Golf,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,0,28.5,38.7301,39.48,59.7524,32.3,315,8,7
33821,Volkswagen,Beetle,2014,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,0,28.13,37.3,39.78,55.3,31.68,321,8,7
33822,Volkswagen,Beetle,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,0,26.6,36.0825,38.54,58.0474,30.4,335,8,7
33823,Volkswagen,CC,2014,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,94,0,21.8712,26.976,31.0324,42.4872,25.2218,349,6,6
33824,Volkswagen,CC,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,94,0,20.7932,25.7137,31.7441,43.87,24.6143,360,6,6
33825,Audi,A7 quattro,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Diesel,6,3.0,0,0,24.4094,30.6987,38.0485,52.4,29.1042,349,7,7
33826,Audi,A8,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,0,100,17.2616,21.7885,28.4347,38.4,20.9695,424,5,5
33827,Audi,S8,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,0,100,15.2801,19.0,25.5632,33.3,18.6574,475,4,4
33828,Audi,S7,2014,Midsize Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.0,0,0,16.7439,20.7158,26.8255,35.0541,20.152,441,5,5
33829,Audi,S6,2014,Midsize Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.0,0,98,16.7439,20.7158,26.8255,35.0541,20.152,441,5,5
33830,Audi,RS 7,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,0,0,15.5443,19.1,26.5981,35.3,19.12,466,4,4
33831,Audi,A8,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,100,17.715,22.3364,27.5586,37.2698,21.1077,420,5,5
33832,Audi,A7 quattro,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,0,17.715,22.3364,27.5586,37.2698,21.1077,420,5,5
33833,Audi,A6 quattro,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,98,18.4394,23.1369,26.9053,38.1,21.480999999999998,414,5,5
33834,Audi,A6,2014,Midsize Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,0,98,24.5044,31.4,32.5529,46.9,27.5721,320,7,7
33835,Audi,A6 quattro,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,98,19.6106,24.8,28.8603,40.5,22.9156,386,6,6
33836,Buick,LaCrosse,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,100,18.0,23.6,28.0,40.2,21.0,422,5,5
33837,Buick,Regal eAssist,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,98,24.4382,31.5,35.1195,51.2,28.3133,312,7,7
33838,Buick,LaCrosse eAssist,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,100,24.4382,31.5,35.1195,51.2,28.3133,312,7,7
33839,Buick,LaCrosse AWD,2014,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,100,17.1523,21.4,26.0636,36.8,20.2712,438,5,5
33840,Cadillac,CTS Sedan AWD,2014,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,97,17.9691,22.5,25.7386,36.3,20.7937,428,5,5
33841,Cadillac,CTS AWD,2014,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,97,17.6728,22.1,25.8687,36.5,20.6114,431,5,5
33842,Cadillac,CTS,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,99,99,17.8951,22.4,26.7761,37.9,21.0346,422,5,5
